cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
39.74,Medio nublado,6,Sur,185.12,20230415T12,14,59,19.9172,-103.0203,3,Jalisco,Mazamitla, 0.00, 0.00,19.70,31.05,15.22, 7.25
42.28,Medio nublado,6,Suroeste,231.44,20230415T12,14,60,21.2631,-102.7778,3,Jalisco,Mexticacán, 0.00, 0.00,28.10,30.27,12.44,10.53
32.08,Medio nublado,6,Sur,194.52,20230415T12,14,61,22.3900,-103.7281,3,Jalisco,Mezquitic, 0.00, 0.00,41.54,29.87, 9.18, 9.90
81.68,Cielo cubierto,6,Suroeste,219.23,20230415T12,1,6,22.1492,-102.2765,3,Aguascalientes,Pabellón de Arteaga, 0.00, 0.00,48.80,27.79,13.76,12.95
 0.02,Despejado,6,Sureste,150.20,20230415T12,5,28,27.8489,-101.1200,3,Coahuila,Sabinas, 0.15, 0.00,55.58,34.42,17.86,15.96
15.99,Poco nuboso,6,Suroeste,229.97,20230415T12,14,62,20.4406,-104.4089,3,Jalisco,Mixtlán, 0.00, 0.00,25.46,29.04,11.89, 6.74
54.62,Cielo nublado,6,Suroeste,211.22,20230415T12,14,63,20.3514,-102.7681,3,Jalisco,Ocotlán, 0.00, 0.00,23.79,29.83,15.11, 7.44
85.56,Cielo cubierto,6,Suroeste,204.00,20230415T12,14,64,21.8642,-101.5933,3,Jalisco,Ojuelos de Jalisco, 0.22, 2.38,41.83,26.54,12.37,13.68
10.75,Poco nuboso,6,Sur,158.75,20230415T12,14,65,19.2525,-103.3750,3,Jalisco,Pihuamo, 0.00, 0.00,17.52,34.23,19.34, 7.62
51.06,Cielo nublado,6,Suroeste,229.07,20230415T12,14,66,20.3814,-102.9242,3,Jalisco,Poncitlán, 0.00, 0.00,26.60,28.82,16.88, 8.40
 9.24,Despejado,6,Sur,175.06,20230415T12,14,67,20.6136,-105.2272,3,Jalisco,Puerto Vallarta, 0.00, 0.00,14.20,30.50,18.84, 7.49
18.42,Poco nuboso,6,Sureste,145.35,20230415T12,14,68,19.7192,-104.6050,3,Jalisco,Villa Purificación, 0.00, 0.00,20.28,32.02,18.53, 7.91
35.60,Medio nublado,6,Sur,172.71,20230415T12,14,69,19.9275,-102.8722,3,Jalisco,Quitupan, 0.00, 0.00,18.13,31.55,16.65, 8.12
33.18,Medio nublado,6,Oeste,249.78,20230415T12,14,70,20.5194,-103.1817,3,Jalisco,El Salto, 0.00, 0.00,34.03,31.10,13.11, 6.87
21.33,Poco nuboso,6,Oeste,251.94,20230415T12,14,71,21.0444,-103.4292,3,Jalisco,San Cristóbal de la Barranca, 0.00, 0.00,28.10,31.07,12.84, 7.77
 0.00,Despejado,6,Sur,160.94,20230415T12,5,29,27.0044,-101.7250,3,Coahuila,Sacramento, 0.00, 0.00,22.50,32.32,17.75, 9.10
58.78,Cielo nublado,6,Suroeste,242.00,20230415T12,14,72,20.9931,-101.9936,3,Jalisco,San Diego de Alejandría, 0.00, 0.00,33.50,29.66,14.95,11.41
56.47,Cielo nublado,6,Suroeste,221.42,20230415T12,14,73,21.2478,-102.3328,3,Jalisco,San Juan de los Lagos, 0.00, 0.00,33.26,30.39,14.32,11.13
54.86,Cielo nublado,6,Suroeste,237.79,20230415T12,14,74,21.0097,-102.1808,3,Jalisco,San Julián, 0.00, 0.00,29.80,29.23,14.61,11.52
14.30,Poco nuboso,6,Suroeste,231.68,20230415T12,14,75,20.7900,-104.1975,3,Jalisco,San Marcos, 0.00, 0.00,28.16,31.27,11.69, 7.13
29.31,Medio nublado,6,Suroeste,203.08,20230415T12,14,76,21.6836,-103.8142,3,Jalisco,San Martín de Bolaños, 0.00, 0.00,31.04,30.86, 9.97, 9.54
21.88,Poco nuboso,6,Suroeste,217.85,20230415T12,14,77,20.4350,-103.9286,3,Jalisco,San Martín Hidalgo, 0.00, 0.00,29.96,30.82,10.46, 6.66
48.09,Medio nublado,6,Suroeste,228.25,20230415T12,14,78,21.0306,-102.3981,3,Jalisco,San Miguel el Alto, 0.00, 0.00,29.65,28.90,13.94,10.86
26.09,Medio nublado,6,Suroeste,210.10,20230415T12,14,79,19.7944,-103.4731,3,Jalisco,Gómez Farías, 0.00, 0.00,22.51,29.82,12.92, 6.93
10.35,Poco nuboso,6,Sur,192.71,20230415T12,14,80,20.7608,-104.8517,3,Jalisco,San Sebastián del Oeste, 0.00, 0.00,19.00,31.45,16.15, 8.16
49.45,Medio nublado,6,Suroeste,224.05,20230415T12,14,81,22.1733,-103.2231,3,Jalisco,Santa María de los Ángeles, 0.00, 0.00,38.97,29.10, 9.52,11.36
87.08,Cielo cubierto,6,Sur,166.86,20230415T12,5,30,25.4217,-100.9997,3,Coahuila,Saltillo, 2.37,72.26,44.70,23.26,13.23,13.51
22.87,Poco nuboso,6,Sur,197.62,20230415T12,14,82,19.8836,-103.5972,3,Jalisco,Sayula, 0.00, 0.00,20.97,25.95,11.22, 7.17
26.01,Medio nublado,6,Suroeste,246.86,20230415T12,14,83,20.6525,-103.7028,3,Jalisco,Tala, 0.00, 0.00,32.53,32.27,11.13, 6.06
16.65,Poco nuboso,6,Sureste,137.71,20230415T12,14,84,20.3814,-104.8181,3,Jalisco,Talpa de Allende, 0.00, 0.00,17.78,30.72,18.16, 8.84
30.91,Medio nublado,6,Sur,200.94,20230415T12,14,85,19.6764,-103.2500,3,Jalisco,Tamazula de Gordiano, 0.00, 0.00,23.19,31.51,14.59, 7.86
29.39,Medio nublado,6,Sur,169.99,20230415T12,14,86,19.9456,-103.7542,3,Jalisco,Tapalpa, 0.00, 0.00,19.14,23.86,10.93, 7.99
14.86,Poco nuboso,6,Sur,184.61,20230415T12,14,87,19.4694,-103.3067,3,Jalisco,Tecalitlán, 0.00, 0.00,28.24,32.53,18.12, 8.15
20.37,Poco nuboso,6,Sur,191.18,20230415T12,14,88,20.2036,-104.0450,3,Jalisco,Tecolotlán, 0.00, 0.00,25.50,28.01,11.28, 8.52
18.85,Poco nuboso,6,Suroeste,223.89,20230415T12,14,90,20.2186,-104.1603,3,Jalisco,Tenamaxtlán, 0.00, 0.00,24.52,27.23,11.52, 8.89
51.19,Cielo nublado,6,Suroeste,211.56,20230415T12,14,91,21.4344,-102.5703,3,Jalisco,Teocaltiche, 0.00, 0.00,35.00,30.84,13.06,11.01
 0.00,Despejado,6,Sureste,155.62,20230415T12,5,31,27.0603,-101.5500,3,Coahuila,San Buenaventura, 0.10, 0.00,41.10,29.32,14.51,11.37
33.77,Medio nublado,6,Sur,186.19,20230415T12,14,92,20.0933,-103.3800,3,Jalisco,Teocuitatlán de Corona, 0.00, 0.00,25.87,29.59,14.65, 6.75
41.15,Medio nublado,6,Suroeste,212.14,20230415T12,14,93,20.8175,-102.7572,3,Jalisco,Tepatitlán de Morelos, 0.00, 0.00,30.60,29.46,13.40, 8.20
20.37,Poco nuboso,6,Suroeste,234.06,20230415T12,14,94,20.8794,-103.8356,3,Jalisco,Tequila, 0.00, 0.00,31.60,31.35,12.04, 7.81
18.26,Poco nuboso,6,Suroeste,244.14,20230415T12,14,95,20.6853,-103.8492,3,Jalisco,Teuchitlán, 0.00, 0.00,32.24,32.06,10.69, 6.09
45.53,Medio nublado,6,Suroeste,208.18,20230415T12,14,96,20.1586,-103.0392,3,Jalisco,Tizapán el Alto, 0.00, 0.00,20.74,29.60,16.16, 7.00
33.00,Medio nublado,6,Suroeste,247.32,20230415T12,14,97,20.4736,-103.4431,3,Jalisco,Tlajomulco de Zúñiga, 0.00, 0.00,36.80,30.90,13.24, 7.19
33.67,Medio nublado,6,Oeste,253.27,20230415T12,14,98,20.6386,-103.3072,3,Jalisco,San Pedro Tlaquepaque, 0.00, 0.00,34.25,30.75,12.30, 7.00
10.00,Poco nuboso,6,Sur,199.09,20230415T12,14,99,19.6000,-103.9144,3,Jalisco,Tolimán, 0.00, 0.00,15.94,23.65, 9.61, 6.95
20.66,Poco nuboso,6,Sur,180.15,20230415T12,14,100,19.9414,-105.2453,3,Jalisco,Tomatlán, 0.00, 0.00,51.36,32.96,20.97,12.20
33.05,Medio nublado,6,Oeste,248.39,20230415T12,14,101,20.6233,-103.2456,3,Jalisco,Tonalá, 0.00, 0.00,29.98,31.08,12.77, 6.49
 0.00,Despejado,6,Sur,158.80,20230415T12,5,32,27.9339,-101.2170,3,Coahuila,San Juan de Sabinas, 0.04, 0.00,40.40,34.89,17.30,12.63
19.25,Poco nuboso,6,Suroeste,209.72,20230415T12,14,102,19.7842,-103.9708,3,Jalisco,Tonaya, 0.00, 0.00,22.64,26.60,11.22, 6.86
 8.00,Despejado,6,Sur,182.07,20230415T12,14,103,19.4108,-103.5494,3,Jalisco,Tonila, 0.00, 0.00,18.39,28.57,15.26, 8.50
43.15,Medio nublado,6,Suroeste,204.76,20230415T12,14,104,21.9286,-103.4436,3,Jalisco,Totatiche, 0.00, 0.00,31.73,30.28, 9.13, 9.67
50.18,Cielo nublado,6,Suroeste,206.48,20230415T12,14,105,20.5436,-102.7892,3,Jalisco,Tototlán, 0.00, 0.00,23.10,31.01,13.64, 6.19
13.04,Poco nuboso,6,Suroeste,218.66,20230415T12,14,106,19.6972,-103.9836,3,Jalisco,Tuxcacuesco, 0.00, 0.00,19.26,24.85, 9.88, 6.38
38.44,Medio nublado,6,Sur,190.94,20230415T12,14,107,20.1556,-103.1839,3,Jalisco,Tuxcueca, 0.00, 0.00,23.04,29.19,15.77, 7.08
12.42,Poco nuboso,6,Sur,198.59,20230415T12,14,108,19.5544,-103.3722,3,Jalisco,Tuxpan, 0.00, 0.00,21.69,28.78,14.61, 8.40
67.36,Cielo nublado,6,Suroeste,237.32,20230415T12,14,109,21.1281,-102.0072,3,Jalisco,Unión de San Antonio, 0.00, 0.00,35.00,30.06,14.93,11.65
19.62,Poco nuboso,6,Suroeste,211.98,20230415T12,14,110,19.9544,-104.2644,3,Jalisco,Unión de Tula, 0.00, 0.00,22.67,26.44,11.61, 8.83
42.06,Medio nublado,6,Suroeste,221.48,20230415T12,14,111,21.0106,-102.6178,3,Jalisco,Valle de Guadalupe, 0.00, 0.00,28.91,29.62,13.12,10.76
 6.15,Despejado,6,Sureste,152.99,20230415T12,5,33,25.7578,-102.9832,3,Coahuila,San Pedro, 0.00, 0.00,37.71,31.02,16.47,10.76
38.14,Medio nublado,6,Sur,190.92,20230415T12,14,112,19.9336,-102.9403,3,Jalisco,Valle de Juárez, 0.00, 0.00,17.32,31.30,16.11, 7.80
15.86,Poco nuboso,6,Sur,175.31,20230415T12,14,113,19.7475,-103.7653,3,Jalisco,San Gabriel, 0.00, 0.00,18.91,23.69,10.19, 7.76
28.56,Medio nublado,6,Suroeste,234.69,20230415T12,14,114,20.4164,-103.6614,3,Jalisco,Villa Corona, 0.00, 0.00,30.25,30.44,10.96, 6.62
34.03,Medio nublado,6,Sur,189.61,20230415T12,14,115,21.9831,-103.5967,3,Jalisco,Villa Guerrero, 0.00, 0.00,29.82,30.41, 9.45,10.20
58.34,Cielo nublado,6,Suroeste,213.66,20230415T12,14,116,21.6744,-102.5853,3,Jalisco,Villa Hidalgo, 0.00, 0.00,39.88,30.87,12.43,11.26
42.43,Medio nublado,6,Suroeste,227.99,20230415T12,14,117,21.1486,-102.6853,3,Jalisco,Cañadas de Obregón, 0.00, 0.00,28.04,30.19,12.88,10.75
34.10,Medio nublado,6,Suroeste,231.32,20230415T12,14,118,21.1825,-102.8872,3,Jalisco,Yahualica de González Gallo, 0.00, 0.00,30.54,29.66,12.23,10.08
24.32,Poco nuboso,6,Suroeste,215.45,20230415T12,14,119,20.2286,-103.5653,3,Jalisco,Zacoalco de Torres, 0.00, 0.00,28.80,29.33,12.33, 7.02
27.44,Medio nublado,6,Oeste,254.16,20230415T12,14,120,20.7206,-103.3883,3,Jalisco,Zapopan, 0.00, 0.00,31.16,31.02,11.82, 6.92
23.32,Poco nuboso,6,Suroeste,218.71,20230415T12,14,121,19.6256,-103.4125,3,Jalisco,Zapotiltic, 0.00, 0.00,24.50,29.75,12.69, 7.33
 0.45,Despejado,6,Sureste,137.72,20230415T12,5,34,27.2869,-103.7015,3,Coahuila,Sierra Mojada, 0.00, 0.00,38.50,27.62,14.94, 9.99
 7.07,Despejado,6,Sureste,138.78,20230415T12,14,122,19.5475,-103.8092,3,Jalisco,Zapotitlán de Vadillo, 0.00, 0.00,16.95,31.85,16.48, 7.50
41.68,Medio nublado,6,Suroeste,230.58,20230415T12,14,123,20.4664,-102.9261,3,Jalisco,Zapotlán del Rey, 0.00, 0.00,22.23,30.64,14.29, 6.98
34.19,Medio nublado,6,Suroeste,240.63,20230415T12,14,124,20.6225,-103.0642,3,Jalisco,Zapotlanejo, 0.00, 0.00,22.73,30.91,13.13, 6.73
44.64,Medio nublado,6,Suroeste,221.60,20230415T12,14,125,20.7431,-102.5361,3,Jalisco,San Ignacio Cerro Gordo, 0.00, 0.00,24.63,28.42,13.56, 7.79
41.74,Medio nublado,6,Sur,191.58,20230415T12,15,1,19.9562,-99.8440,3,Estado de México,Acambay de Ruíz Castañeda, 0.73,46.25,31.00,23.65, 9.84, 8.54
29.89,Medio nublado,6,Sureste,144.23,20230415T12,15,2,19.6355,-98.9119,3,Estado de México,Acolman, 0.00,70.00,17.97,27.30,14.88, 8.27
40.46,Medio nublado,6,Sur,193.47,20230415T12,15,3,20.0994,-99.8280,3,Estado de México,Aculco, 1.22,64.67,30.10,24.98,10.59, 9.17
 2.83,Despejado,6,Suroeste,214.90,20230415T12,15,4,18.8672,-99.8938,3,Estado de México,Almoloya de Alquisiras, 0.00, 0.00,16.53,22.92,12.98, 8.01
12.02,Poco nuboso,6,Suroeste,217.28,20230415T12,15,5,19.3693,-99.7586,3,Estado de México,Almoloya de Juárez, 0.00, 0.00,24.69,21.69, 8.96, 6.75
 3.67,Despejado,6,Suroeste,219.97,20230415T12,15,6,19.1594,-99.4888,3,Estado de México,Almoloya del Río, 0.00, 0.00,17.04,23.43,10.80, 7.91
34.60,Medio nublado,6,Sur,158.61,20230415T12,5,35,25.5418,-103.4531,3,Coahuila,Torreón, 0.43, 7.72,28.06,28.23,15.94, 7.55
10.46,Poco nuboso,6,Sur,175.39,20230415T12,15,7,19.2524,-100.0200,3,Estado de México,Amanalco, 0.00, 0.00,15.99,17.71, 6.76, 7.96
 5.65,Despejado,6,Sureste,150.85,20230415T12,15,8,18.6835,-100.1860,3,Estado de México,Amatepec, 0.00, 0.00,11.47,33.00,20.00, 6.70
12.49,Poco nuboso,6,Sur,165.38,20230415T12,15,9,19.1287,-98.7698,3,Estado de México,Amecameca, 0.00, 0.00,16.92,22.56,11.16, 8.48
30.30,Medio nublado,6,Sureste,140.21,20230415T12,15,10,19.9753,-99.1742,3,Estado de México,Apaxco, 1.10,95.00,20.07,27.10,11.57, 7.33
24.97,Poco nuboso,6,Sureste,135.07,20230415T12,15,11,19.5593,-98.9133,3,Estado de México,Atenco, 0.07, 0.00,20.90,26.78,17.06, 7.88
 3.43,Despejado,6,Suroeste,217.28,20230415T12,15,12,19.1768,-99.4879,3,Estado de México,Atizapán, 0.00, 0.00,16.89,23.13,10.34, 7.69
25.76,Medio nublado,6,Suroeste,204.77,20230415T12,15,13,19.5432,-99.2350,3,Estado de México,Atizapán de Zaragoza, 0.10, 6.67,22.97,25.23,11.01, 6.92
38.38,Medio nublado,6,Sur,190.21,20230415T12,15,14,19.8000,-99.8743,3,Estado de México,Atlacomulco, 0.15, 2.22,19.91,22.62, 9.73, 7.51
11.92,Poco nuboso,6,Sureste,146.98,20230415T12,15,15,19.0309,-98.7827,3,Estado de México,Atlautla, 0.00, 0.00,16.64,23.61,12.28, 8.22
37.83,Medio nublado,6,Sureste,150.75,20230415T12,15,16,19.7245,-98.7583,3,Estado de México,Axapusco, 0.25, 0.00,22.39,26.14,12.41, 8.99
40.68,Medio nublado,6,Sureste,152.69,20230415T12,5,36,25.3436,-102.8064,3,Coahuila,Viesca, 0.59, 4.01,28.50,30.30,14.98, 8.25
12.43,Poco nuboso,6,Sureste,140.98,20230415T12,15,17,19.1272,-98.8025,3,Estado de México,Ayapango, 0.00, 0.00,16.41,22.63,11.46, 7.69
 3.38,Despejado,6,Suroeste,240.47,20230415T12,15,18,19.1632,-99.6187,3,Estado de México,Calimaya, 0.00, 0.00,15.69,22.12, 9.90, 7.60
 4.35,Despejado,6,Suroeste,212.96,20230415T12,15,19,19.1931,-99.4644,3,Estado de México,Capulhuac, 0.00, 0.00,17.04,22.77,10.16, 7.34
27.10,Medio nublado,6,Sur,159.44,20230415T12,15,20,19.6293,-99.1044,3,Estado de México,Coacalco de Berriozábal, 0.10,50.00,20.45,27.53,13.79, 7.73
 2.23,Despejado,6,Oeste,250.51,20230415T12,15,21,18.9257,-99.7685,3,Estado de México,Coatepec Harinas, 0.00, 0.00,17.10,25.04,12.59, 8.84
10.55,Poco nuboso,6,Sur,160.29,20230415T12,15,22,19.2309,-98.8620,3,Estado de México,Cocotitlán, 0.01, 0.00,18.40,19.88, 8.61, 7.88
26.96,Medio nublado,6,Suroeste,208.20,20230415T12,15,23,19.7755,-99.2080,3,Estado de México,Coyotepec, 0.52,95.00,24.06,26.35,11.50, 7.25
27.25,Medio nublado,6,Sur,188.36,20230415T12,15,24,19.6651,-99.1786,3,Estado de México,Cuautitlán, 0.09,87.50,22.40,26.42,12.34, 7.56
11.16,Poco nuboso,6,Sur,165.88,20230415T12,15,25,19.2611,-98.8957,3,Estado de México,Chalco, 0.03, 0.00,18.09,19.58, 8.18, 8.19
32.54,Medio nublado,6,Suroeste,212.14,20230415T12,15,26,19.8135,-99.5260,3,Estado de México,Chapa de Mota, 0.75,85.91,35.30,21.65, 7.86, 7.93
 1.66,Despejado,6,Sureste,128.31,20230415T12,5,37,28.2205,-100.7252,3,Coahuila,Villa Unión, 0.07, 0.00,56.63,33.45,17.15,19.05
26.00,Medio nublado,6,Sureste,148.11,20230415T12,15,28,19.5487,-98.8813,3,Estado de México,Chiautla, 0.09,10.00,18.98,27.18,15.76, 8.25
16.34,Poco nuboso,6,Sur,161.72,20230415T12,15,29,19.4168,-98.9020,3,Estado de México,Chicoloapan, 0.00, 0.00,17.63,22.87,11.73, 8.18
17.39,Poco nuboso,6,Sureste,153.49,20230415T12,15,31,19.4169,-98.9453,3,Estado de México,Chimalhuacán, 0.00, 0.00,18.76,25.57,14.67, 7.90
14.54,Poco nuboso,6,Sureste,150.71,20230415T12,15,32,19.3085,-100.1442,3,Estado de México,Donato Guerra, 0.00, 0.00,15.67,21.71,10.07, 9.08
26.23,Medio nublado,6,Sureste,138.78,20230415T12,15,33,19.5991,-99.0492,3,Estado de México,Ecatepec de Morelos, 0.10,24.00,20.62,28.12,15.78, 7.87
26.76,Medio nublado,6,Suroeste,204.07,20230415T12,15,35,19.8336,-99.2041,3,Estado de México,Huehuetoca, 0.77,95.00,25.92,26.29,11.16, 7.03
34.28,Medio nublado,6,Sureste,125.74,20230415T12,15,36,19.9070,-99.0784,3,Estado de México,Hueypoxtla, 1.02,95.00,24.10,27.00,12.19, 8.69
82.41,Cielo cubierto,6,Suroeste,207.92,20230415T12,1,7,22.2292,-102.3231,3,Aguascalientes,Rincón de Romos, 0.20, 2.67,49.85,26.19,13.21,13.45
 1.41,Despejado,6,Sureste,147.12,20230415T12,5,38,28.4870,-100.9176,3,Coahuila,Zaragoza, 0.00, 0.00,44.80,32.02,14.94,16.08
15.12,Poco nuboso,6,Suroeste,215.30,20230415T12,15,37,19.3602,-99.3517,3,Estado de México,Huixquilucan, 0.00, 0.00,22.51,21.91, 8.42, 6.92
20.22,Poco nuboso,6,Suroeste,225.42,20230415T12,15,38,19.5556,-99.4174,3,Estado de México,Isidro Fabela, 0.03, 0.00,20.01,22.60,10.43, 6.88
14.55,Poco nuboso,6,Sur,169.15,20230415T12,15,39,19.3131,-98.8842,3,Estado de México,Ixtapaluca, 0.08, 0.00,17.40,20.19, 8.66, 8.24
 1.77,Despejado,6,Oeste,258.76,20230415T12,15,40,18.8446,-99.6758,3,Estado de México,Ixtapan de la Sal, 0.00, 0.00,17.97,22.45,11.81, 8.45
12.72,Poco nuboso,6,Sureste,141.59,20230415T12,15,41,19.2623,-100.2642,3,Estado de México,Ixtapan del Oro, 0.00, 0.00,14.22,24.98,12.97, 9.09
22.91,Poco nuboso,6,Suroeste,207.27,20230415T12,15,42,19.5698,-99.7693,3,Estado de México,Ixtlahuaca, 0.01, 0.00,27.00,22.48, 9.70, 7.08
 6.07,Despejado,6,Suroeste,212.88,20230415T12,15,43,19.1844,-99.4137,3,Estado de México,Xalatlaco, 0.00, 0.00,18.46,21.68, 5.55, 7.64
34.86,Medio nublado,6,Sur,201.30,20230415T12,15,45,19.9528,-99.5328,3,Estado de México,Jilotepec, 2.09,92.27,29.55,24.62, 9.55, 7.65
20.72,Poco nuboso,6,Suroeste,216.31,20230415T12,15,46,19.5389,-99.3971,3,Estado de México,Jilotzingo, 0.05, 0.00,21.36,19.93, 8.03, 6.82
 6.32,Despejado,6,Sureste,131.90,20230415T12,6,1,18.9371,-103.9650,3,Colima,Armería, 0.00, 0.00,20.17,31.36,20.00, 8.20
20.50,Poco nuboso,6,Suroeste,219.23,20230415T12,15,47,19.5576,-99.6086,3,Estado de México,Jiquipilco, 0.04, 7.50,23.37,17.41, 6.41, 7.07
33.02,Medio nublado,6,Sur,196.86,20230415T12,15,48,19.7118,-99.7858,3,Estado de México,Jocotitlán, 0.07, 0.00,21.35,21.96, 9.57, 7.26
 2.35,Despejado,6,Suroeste,235.47,20230415T12,15,49,19.0492,-99.5318,3,Estado de México,Joquicingo, 0.00, 0.00,17.64,24.44,11.55, 8.90
 8.33,Despejado,6,Sureste,129.84,20230415T12,15,50,19.1019,-98.8809,3,Estado de México,Juchitepec, 0.00, 0.00,16.36,22.53,10.99, 8.23
 9.20,Despejado,6,Suroeste,208.79,20230415T12,15,51,19.2854,-99.5118,3,Estado de México,Lerma, 0.00, 0.00,17.53,22.04, 9.64, 6.57
 1.95,Despejado,6,Suroeste,235.35,20230415T12,15,52,18.9523,-99.4976,3,Estado de México,Malinalco, 0.00, 0.00,20.81,25.61,12.59, 8.42
30.55,Medio nublado,6,Suroeste,207.10,20230415T12,15,56,19.7870,-99.6678,3,Estado de México,Morelos, 0.32,36.88,28.57,19.53, 7.35, 7.72
 8.20,Despejado,6,Sureste,138.12,20230415T12,6,2,19.2429,-103.7281,3,Colima,Colima, 0.00, 0.00,18.13,35.53,19.14, 7.56
22.37,Poco nuboso,6,Suroeste,207.73,20230415T12,15,57,19.4788,-99.2332,3,Estado de México,Naucalpan de Juárez, 0.02, 0.00,22.94,24.15,11.01, 6.90
16.87,Poco nuboso,6,Sureste,154.87,20230415T12,15,58,19.4088,-99.0182,3,Estado de México,Nezahualcóyotl, 0.01, 0.00,20.33,26.75,15.86, 7.65
29.90,Medio nublado,6,Sureste,146.68,20230415T12,15,59,19.7399,-99.0803,3,Estado de México,Nextlalpan, 0.14,95.00,22.14,27.49,13.59, 7.93
24.51,Poco nuboso,6,Suroeste,220.25,20230415T12,15,60,19.6257,-99.3159,3,Estado de México,Nicolás Romero, 0.12,42.50,25.84,20.80, 7.96, 7.23
39.85,Medio nublado,6,Sureste,148.53,20230415T12,15,61,19.7788,-98.7096,3,Estado de México,Nopaltepec, 0.21, 0.00,21.13,26.31,12.32, 9.23
 7.79,Despejado,6,Suroeste,211.93,20230415T12,15,62,19.2693,-99.4557,3,Estado de México,Ocoyoacac, 0.00, 0.00,19.02,20.98, 5.55, 6.78
 2.99,Despejado,6,Suroeste,216.84,20230415T12,15,63,18.9791,-99.4169,3,Estado de México,Ocuilan, 0.00, 0.00,17.03,22.74, 8.26, 8.30
46.15,Medio nublado,6,Sur,187.73,20230415T12,15,64,19.8021,-100.1307,3,Estado de México,El Oro, 0.00, 0.00,21.01,22.66, 9.29, 8.10
32.25,Medio nublado,6,Sur,159.17,20230415T12,15,65,19.6999,-98.7577,3,Estado de México,Otumba, 0.09, 0.00,17.41,25.79,13.17, 8.68
 6.39,Despejado,6,Sureste,150.82,20230415T12,15,66,19.1174,-100.2977,3,Estado de México,Otzoloapan, 0.00, 0.00,11.86,29.61,16.51, 7.51
 6.40,Despejado,6,Sureste,137.00,20230415T12,6,3,19.3232,-103.7588,3,Colima,Comala, 0.00, 0.00,18.00,33.50,17.98, 7.68
13.81,Poco nuboso,6,Suroeste,223.18,20230415T12,15,67,19.4162,-99.5586,3,Estado de México,Otzolotepec, 0.01, 0.00,17.71,21.80, 9.09, 6.62
12.18,Poco nuboso,6,Sureste,125.21,20230415T12,15,68,19.0392,-98.7954,3,Estado de México,Ozumba, 0.00, 0.00,15.49,23.66,12.36, 7.41
24.37,Poco nuboso,6,Sureste,152.11,20230415T12,15,69,19.5634,-98.8582,3,Estado de México,Papalotla, 0.10, 0.00,18.98,26.88,15.70, 8.24
39.53,Medio nublado,6,Sur,192.95,20230415T12,15,71,20.2238,-99.8147,3,Estado de México,Polotitlán, 1.37,72.50,29.35,26.20,11.26, 9.55
 2.98,Despejado,6,Suroeste,230.84,20230415T12,15,72,19.1480,-99.5817,3,Estado de México,Rayón, 0.00, 0.00,16.55,23.02,10.35, 7.95
 3.43,Despejado,6,Suroeste,217.28,20230415T12,15,73,19.1641,-99.5693,3,Estado de México,San Antonio la Isla, 0.00, 0.00,16.89,23.13,10.34, 7.69
32.80,Medio nublado,6,Sur,195.61,20230415T12,15,74,19.7139,-99.9533,3,Estado de México,San Felipe del Progreso, 0.00, 0.00,19.71,25.03,12.94, 7.34
37.10,Medio nublado,6,Sureste,153.04,20230415T12,15,75,19.7048,-98.8345,3,Estado de México,San Martín de las Pirámides, 0.12,10.00,20.00,26.62,13.69, 8.76
 5.09,Despejado,6,Sureste,120.34,20230415T12,6,4,19.2010,-103.8105,3,Colima,Coquimatlán, 0.00, 0.00,17.05,34.21,19.35, 7.53
 3.69,Despejado,6,Sureste,156.66,20230415T12,15,77,19.0231,-100.0073,3,Estado de México,San Simón de Guerrero, 0.00, 0.00,14.00,21.61,12.36, 7.90
 9.52,Despejado,6,Sureste,144.59,20230415T12,15,78,19.1830,-100.2598,3,Estado de México,Santo Tomás, 0.00, 0.00,13.06,27.20,14.71, 8.24
34.05,Medio nublado,6,Sur,200.07,20230415T12,15,79,20.0139,-99.5279,3,Estado de México,Soyaniquilpan de Juárez, 2.08,95.00,25.48,26.08,10.04, 6.87
 4.13,Despejado,6,Sur,163.00,20230415T12,15,80,18.8585,-99.9664,3,Estado de México,Sultepec, 0.00, 0.00,15.03,27.46,16.49, 7.44
31.02,Medio nublado,6,Sureste,140.90,20230415T12,15,81,19.7102,-98.9671,3,Estado de México,Tecámac, 0.15,91.25,21.84,27.53,14.13, 8.10
 4.41,Despejado,6,Sureste,153.32,20230415T12,15,82,18.9057,-100.1534,3,Estado de México,Tejupilco, 0.00, 0.00,12.38,29.00,17.21, 7.37
38.08,Medio nublado,6,Sureste,143.05,20230415T12,15,84,19.8278,-98.9009,3,Estado de México,Temascalapa, 0.26,56.00,22.15,27.03,13.14, 8.82
48.09,Medio nublado,6,Sur,188.20,20230415T12,15,85,19.9159,-100.0041,3,Estado de México,Temascalcingo, 0.12, 1.43,23.93,23.36, 9.50, 8.97
 4.64,Despejado,6,Sur,183.52,20230415T12,15,86,19.0431,-100.0414,3,Estado de México,Temascaltepec, 0.00, 0.00,14.53,17.80, 9.30, 8.80
 7.82,Despejado,6,Sureste,144.56,20230415T12,6,5,19.3288,-103.6019,3,Colima,Cuauhtémoc, 0.00, 0.00,19.96,31.14,17.09, 8.09
15.07,Poco nuboso,6,Suroeste,224.28,20230415T12,15,87,19.4700,-99.5949,3,Estado de México,Temoaya, 0.03, 0.00,23.25,22.04, 8.95, 6.73
